Country,Year,Month,Date,Population_Millions,GDP_Billion_USD,GDP_Per_Capita_USD,CO2_Emissions_Million_Tons,Carbon_Footprint_Per_Capita_Tons,Air_Quality_Index_Avg,Waste_Recycling_Rate_Percentage,Deforestation_Rate_Hectares_Per_Year,Total_Energy_Consumption_TWh,Renewable_Energy_Share_Percentage,Solar_Generation_TWh,Wind_Generation_TWh,Hydro_Generation_TWh,Other_Renewable_Generation_TWh,Fossil_Fuel_Generation_TWh,Installed_Renewable_Capacity_GW,EV_Sales_Percentage_of_New_Cars,Green_Policy_Strength_Index,Policy_Count_Last_5_Yrs,Investment_in_Renewables_Billion_USD,Renewable_Energy_Subsidies_Billion_USD,Green_Jobs_Created,Average_Electricity_Price_USD_per_kWh,Green_Marketing_Spend_Per_Capita_USD,Public_Green_Awareness_Score,Sustainability_Score
UK,2016,9,2016-09-01,62.0,2678.142,42854.73,403.942,7.11,94.74,39.46,508.0,1341.905,52.32,52.956,51.929,12.061,5.808,53.51,896.633,5.75,7.59,19,3.707,0.856,16784,0.13,0.09,9.5,53.05
UK,2016,10,2016-10-01,63.0,2643.972,42281.55,404.175,7.11,96.74,37.9,636.047,1447.746,54.16,52.145,72.229,14.585,6.422,54.284,922.882,4.65,7.39,22,3.412,0.838,16954,0.14,0.08,9.54,49.93
UK,2016,11,2016-11-01,62.0,2637.92,42776.93,402.765,7.18,94.9,37.74,711.537,1577.762,51.74,47.534,88.271,14.249,6.853,64.336,864.403,5.17,7.53,20,3.735,0.719,16646,0.14,0.09,9.74,50.83
UK,2016,12,2016-12-01,63.0,2654.922,42463.69,404.13,7.11,91.25,38.89,608.029,1732.381,51.68,44.943,104.284,18.396,7.516,70.086,869.399,5.42,7.34,20,3.639,0.687,16972,0.15,0.08,9.04,49.77
UK,2017,1,2017-01-01,63.0,2683.513,42851.12,390.03,6.85,93.97,39.87,655.588,1748.487,60.32,53.013,123.053,20.163,8.932,57.476,1152.06,11.16,7.82,28,3.926,0.74,18172,0.14,0.1,10.0,57.97
UK,2017,2,2017-02-01,62.0,2680.332,43095.42,389.075,6.88,89.19,40.48,599.776,1612.345,60.34,57.211,105.081,20.084,8.103,53.776,1135.97,10.71,7.56,26,4.072,0.941,18062,0.13,0.1,9.81,58.04
UK,2017,3,2017-03-01,62.0,2676.06,42919.74,390.709,6.89,93.12,41.81,533.514,1474.028,60.86,67.777,89.02,17.895,7.593,47.29,1173.254,11.42,7.47,25,3.828,0.78,18125,0.14,0.12,9.82,53.22
UK,2017,4,2017-04-01,63.0,2672.079,42595.47,390.143,6.84,91.64,42.38,652.244,1332.889,60.71,74.121,67.454,13.31,6.896,43.804,1139.499,10.49,7.55,26,3.957,0.925,17919,0.13,0.1,9.96,53.65
UK,2017,5,2017-05-01,63.0,2668.22,42486.84,390.016,6.83,91.02,39.39,657.258,1201.116,61.28,73.218,48.266,14.252,6.185,38.276,1160.929,11.93,7.63,27,3.707,0.763,18188,0.13,0.1,9.96,55.72
UK,2017,6,2017-06-01,62.0,2692.728,43310.41,389.289,6.89,93.65,40.42,629.227,1070.547,59.1,67.853,36.674,8.533,5.416,36.442,1128.56,10.81,7.7,26,3.775,0.976,18314,0.13,0.09,9.28,56.79
UK,2017,7,2017-07-01,63.0,2679.318,42776.3,389.621,6.84,89.93,41.5,874.458,1064.172,58.95,62.57,31.267,10.424,5.276,35.652,1124.516,11.24,7.5,27,4.26,0.879,18276,0.13,0.1,9.91,53.04
UK,2017,8,2017-08-01,63.0,2674.455,42200.34,389.739,6.76,90.6,41.47,705.824,1207.419,60.36,66.937,42.158,10.245,6.216,40.002,1134.919,10.55,7.46,23,3.68,0.539,18604,0.13,0.11,9.88,54.39
UK,2017,9,2017-09-01,62.0,2699.415,43634.83,389.444,6.92,91.93,40.71,631.62,1347.909,60.37,61.097,61.099,16.84,6.829,44.461,1135.352,11.31,7.28,26,3.767,0.74,18414,0.15,0.11,9.89,54.05
UK,2017,10,2017-10-01,63.0,2659.877,42391.73,390.138,6.84,98.57,40.94,509.453,1466.592,59.36,58.122,80.198,13.343,7.266,49.919,1134.532,10.22,7.6,26,3.786,0.847,18403,0.14,0.1,10.0,59.13
UK,2017,11,2017-11-01,63.0,2674.483,42705.29,389.497,6.84,95.19,39.51,509.754,1603.858,59.88,55.743,103.425,14.094,8.219,53.409,1141.374,11.12,7.61,27,4.068,1.014,18308,0.14,0.12,10.0,55.31
UK,2017,12,2017-12-01,63.0,2679.659,42474.55,391.024,6.82,86.68,41.13,754.772,1745.735,60.93,53.682,123.269,19.084,8.733,56.647,1164.341,11.04,7.51,26,3.701,0.747,18470,0.14,0.1,9.49,53.35
UK,2018,1,2018-01-01,65.0,2696.047,41789.62,375.746,6.41,85.56,41.56,661.135,1752.326,68.27,59.828,139.259,24.638,9.97,45.481,1440.903,17.95,7.3,22,4.498,1.023,20007,0.14,0.13,9.94,59.22
UK,2018,2,2018-02-01,63.0,2695.711,42750.98,375.762,6.56,90.33,44.11,588.879,1617.237,68.82,65.279,120.558,16.315,9.281,41.09,1458.118,16.38,7.97,22,4.334,1.087,19474,0.14,0.11,9.75,
UK,2018,3,2018-03-01,63.0,2721.343,43449.87,375.794,6.6,87.48,39.94,501.466,1491.493,68.93,77.86,103.568,15.796,8.698,39.224,1442.664,16.91,7.63,24,4.647,0.85,19832,0.13,0.11,10.0,57.3
UK,2018,4,2018-04-01,63.0,2688.803,42548.77,375.578,6.54,89.68,41.23,648.907,1336.8,69.45,85.173,77.63,11.85,7.881,34.163,1460.439,17.5,7.54,23,4.449,0.983,20520,0.14,0.12,9.94,61.07
UK,2018,5,2018-05-01,63.0,2699.666,42577.42,375.47,6.51,87.71,42.99,624.213,1219.38,68.81,83.667,56.87,15.826,6.967,32.437,1434.682,16.86,7.9,22,4.435,0.931,19851,0.14,0.12,10.0,57.79
UK,2018,6,2018-06-01,62.0,2714.474,43545.03,376.609,6.65,85.89,42.08,627.054,1077.736,69.03,81.072,43.856,10.674,6.05,27.903,1459.144,17.17,7.86,22,4.197,0.873,19791,0.13,0.13,9.91,60.22
UK,2018,7,2018-07-01,62.0,2702.829,43594.84,375.723,6.67,83.47,43.76,498.712,1082.24,69.12,75.267,37.195,13.176,6.148,27.048,1450.916,17.0,7.58,20,4.373,0.705,19897,0.14,0.12,9.92,56.13
UK,2018,8,2018-08-01,63.0,2684.389,42720.74,375.975,6.58,90.51,43.72,535.759,1212.429,69.1,77.281,48.619,11.843,6.89,31.754,1451.654,16.97,7.63,21,4.383,0.864,19819,0.13,0.12,9.99,60.96
UK,2018,9,2018-09-01,63.0,2724.025,43253.98,375.493,6.56,90.84,42.42,618.954,1368.356,68.66,70.944,70.047,17.14,7.897,34.976,1446.743,,7.71,19,4.548,1.027,20121,0.13,0.12,9.89,
UK,2018,10,2018-10-01,63.0,2702.738,43220.58,375.78,6.61,91.31,,649.705,1484.223,68.93,68.16,93.562,13.692,8.673,38.571,1437.994,17.66,7.62,21,4.309,0.971,19854,0.14,0.13,10.0,63.37
UK,2018,11,2018-11-01,64.0,2687.781,42266.45,376.868,6.52,90.7,40.98,494.533,1610.483,69.04,64.79,119.742,17.532,9.148,40.758,1437.184,17.0,7.87,23,4.167,0.968,19873,0.14,0.11,9.76,60.68
UK,2018,12,2018-12-01,63.0,2715.015,43405.27,376.343,6.62,96.48,41.35,564.346,1762.352,68.02,59.492,140.128,22.149,10.051,47.407,1444.388,17.4,7.69,20,4.302,0.872,20191,0.14,0.11,9.96,56.74
UK,2019,1,2019-01-01,64.0,2747.744,43173.08,363.663,6.29,86.03,43.86,341.148,1780.834,75.77,66.008,157.014,25.109,11.206,36.051,1750.396,23.69,7.7,25,5.051,1.061,21677,0.13,0.12,9.9,65.31
UK,2019,2,2019-02-01,62.0,2730.865,43790.57,363.026,6.4,82.69,43.03,684.805,1641.089,75.77,72.612,134.05,17.221,10.251,33.946,1717.755,23.88,7.82,24,5.183,0.941,21663,0.13,0.13,10.0,61.05
UK,2019,3,2019-03-01,63.0,2736.958,43254.29,363.0,6.31,86.97,42.88,595.832,1506.507,77.05,87.399,115.848,19.011,9.727,29.171,1774.537,,7.85,23,5.066,0.862,21618,0.14,0.14,10.0,61.7
UK,2019,4,2019-04-01,62.0,2730.492,43890.34,362.301,6.41,90.32,41.42,632.634,1358.84,75.88,93.695,85.634,17.578,8.649,27.242,1737.61,,7.66,21,5.247,0.945,21772,0.14,0.12,9.86,64.37
UK,2019,5,2019-05-01,64.0,2745.815,43196.87,362.377,6.27,88.19,44.1,485.521,1242.826,75.17,93.997,62.988,16.335,7.845,25.343,1730.649,23.3,7.65,24,4.846,0.893,21723,0.14,0.12,10.0,63.68
UK,2019,6,2019-06-01,63.0,2752.976,43371.44,362.994,6.29,88.71,43.77,536.683,1098.823,76.13,90.522,48.769,12.813,6.843,21.536,1741.366,23.7,7.69,24,4.63,0.874,21709,0.13,0.11,9.9,65.15
UK,2019,7,2019-07-01,63.0,2725.516,43080.22,362.975,6.31,95.23,44.89,438.222,1096.617,74.51,81.26,40.475,16.232,6.89,24.11,1708.862,23.19,7.57,23,5.136,1.076,21891,0.13,0.13,10.0,61.38
UK,2019,8,2019-08-01,63.0,2721.696,43268.78,362.816,6.34,82.7,43.83,639.152,1221.222,76.54,85.785,54.183,12.588,7.853,24.519,1758.139,24.21,7.44,24,5.122,0.98,21538,0.14,0.12,10.0,61.05
UK,2019,9,2019-09-01,63.0,2728.623,43171.73,362.096,6.3,86.95,,537.908,1364.189,76.42,78.629,78.591,21.324,8.599,26.41,1769.948,24.05,7.47,26,4.88,1.014,21820,0.13,0.12,9.85,61.85
UK,2019,10,2019-10-01,63.0,2749.337,43454.73,362.41,6.3,86.37,43.49,602.441,1513.475,76.79,77.59,107.38,18.87,9.572,29.05,1775.109,,8.01,25,5.123,1.167,21635,0.14,0.11,10.0,60.56
UK,2019,11,2019-11-01,64.0,2741.323,42703.03,362.161,6.21,89.58,44.3,575.172,1654.118,76.88,73.941,137.341,17.8,10.675,32.295,1777.132,23.32,7.63,24,5.001,0.941,22062,0.14,0.12,9.91,65.5
UK,2019,12,2019-12-01,63.0,2722.74,43377.28,362.132,6.35,86.02,42.89,475.49,1783.028,76.78,68.255,159.966,19.068,11.412,34.362,1771.668,24.17,7.86,23,4.853,1.098,21410,0.14,0.12,10.0,59.25
UK,2020,1,2020-01-01,65.0,2748.792,42296.24,350.737,5.94,86.13,45.7,471.983,1792.266,80.0,72.412,167.026,27.288,11.831,30.245,2009.402,30.95,8.11,29,5.6,1.025,23356,0.12,0.14,10.0,71.17
UK,2020,2,2020-02-01,64.0,2749.18,42704.47,350.017,5.98,83.57,45.6,630.082,1648.441,80.0,76.136,142.622,26.079,11.181,27.777,2003.284,30.82,7.68,30,5.984,1.322,23401,0.13,0.14,10.0,64.38
UK,2020,3,2020-03-01,64.0,2752.196,43235.13,349.901,6.05,84.9,44.85,630.634,1510.592,80.0,90.176,121.019,24.373,10.132,24.629,2004.714,32.12,7.75,31,5.416,1.167,23643,0.13,0.14,10.0,61.41
UK,2020,4,2020-04-01,64.0,2764.203,43026.74,350.163,6.0,77.53,44.65,413.554,1382.154,80.0,100.959,93.036,22.856,9.221,22.555,1991.88,30.63,8.1,30,5.377,1.289,23786,0.13,0.15,10.0,63.61
UK,2020,5,2020-05-01,64.0,2747.263,43027.54,351.252,6.05,86.91,47.55,499.127,1237.419,80.0,99.542,65.584,17.84,8.283,20.505,2018.344,31.86,7.69,29,5.696,1.12,24163,0.13,0.15,10.0,64.62
UK,2020,6,2020-06-01,64.0,2768.562,43281.01,349.814,6.02,,46.59,571.81,1113.503,80.0,96.48,50.945,13.822,7.586,18.597,2014.652,31.53,7.97,30,5.495,1.126,23766,0.12,0.14,10.0,63.49
UK,2020,7,2020-07-01,63.0,2762.094,43518.6,350.069,6.07,84.89,44.19,579.041,1108.973,80.0,88.267,45.217,16.602,7.283,18.089,2021.975,31.08,7.93,30,5.793,1.185,23635,0.12,0.14,10.0,61.45
UK,2020,8,2020-08-01,64.0,2758.552,42990.72,349.704,5.99,85.07,45.19,618.9,1248.945,80.0,91.839,57.809,17.376,8.375,21.729,2000.19,31.17,7.94,30,5.333,0.843,23431,0.13,0.12,10.0,66.62
UK,2020,9,2020-09-01,63.0,2766.284,43634.58,350.453,6.08,84.65,43.46,262.508,1375.47,80.0,82.087,83.254,19.153,9.129,23.063,2015.246,30.93,,31,6.123,0.933,23661,0.13,0.15,10.0,66.21
UK,2020,10,2020-10-01,63.0,2757.374,43741.95,350.103,6.11,83.02,43.23,625.828,1514.734,80.0,81.099,110.513,17.68,10.12,25.265,1997.002,31.25,7.65,29,5.466,1.037,23395,0.13,0.14,10.0,64.44
UK,2020,11,2020-11-01,63.0,2775.741,44030.62,349.883,6.11,87.83,46.54,608.685,1665.988,80.0,77.381,143.622,20.719,11.023,28.047,2003.089,31.57,7.78,30,5.645,1.252,23653,0.14,0.15,10.0,65.09
UK,2020,12,2020-12-01,64.0,2774.394,43556.91,349.63,6.04,86.45,45.47,582.289,1806.243,80.0,71.872,167.103,19.495,12.127,29.418,1999.621,,7.84,28,5.89,1.213,23327,0.14,0.13,10.0,61.89
UK,2021,1,2021-01-01,64.0,2801.139,43628.55,337.636,5.78,81.24,45.96,415.392,1825.933,80.0,73.675,169.991,21.632,12.195,29.899,2149.91,39.15,8.0,25,6.447,1.161,25836,0.13,0.16,10.0,66.37
UK,2021,2,2021-02-01,64.0,2785.651,43282.43,337.993,5.78,80.53,45.21,489.595,1680.305,80.0,78.758,145.399,27.747,11.189,28.824,2155.798,40.05,7.56,25,6.579,1.41,25650,0.13,0.16,10.0,67.71
UK,2021,3,2021-03-01,65.0,2799.314,43080.8,337.352,5.71,79.56,46.81,465.169,1537.217,80.0,91.743,122.878,15.389,10.345,26.826,2156.258,39.57,8.12,25,5.81,1.119,25518,0.12,0.14,10.0,65.47
UK,2021,4,2021-04-01,63.0,2802.058,44285.04,337.951,5.88,82.0,47.37,657.494,1398.776,80.0,103.222,94.101,14.681,9.285,24.131,2182.233,38.96,7.91,27,6.532,1.248,26161,0.14,0.15,10.0,67.04
UK,2021,5,2021-05-01,63.0,2786.978,43900.96,338.221,5.86,81.54,46.76,436.464,1245.837,80.0,99.734,66.725,17.379,8.572,21.244,2162.151,38.52,7.63,26,6.232,1.074,25585,0.13,0.16,10.0,63.08
UK,2021,6,2021-06-01,64.0,2792.241,43512.29,337.329,5.78,83.79,45.54,558.708,1116.879,80.0,97.424,53.198,15.865,7.531,19.327,2170.366,38.55,7.91,26,6.686,1.361,25353,0.13,0.15,10.0,65.64
UK,2021,7,2021-07-01,65.0,2796.249,43313.22,338.067,5.76,86.3,47.39,471.486,1120.892,80.0,89.185,44.709,17.015,7.361,18.382,2164.443,39.43,8.01,26,6.296,1.225,26057,0.13,0.16,10.0,65.56
UK,2021,8,2021-08-01,65.0,2789.246,43106.95,337.12,5.73,84.9,45.66,498.312,1256.469,80.0,91.733,58.753,13.824,8.452,21.496,2149.786,,7.8,24,6.174,1.261,26069,0.12,0.16,10.0,64.52
UK,2021,9,2021-09-01,63.0,2769.129,43673.37,337.987,5.86,80.49,47.35,465.743,1386.79,80.0,83.33,83.177,21.057,9.256,22.408,2166.665,38.88,7.69,26,6.449,1.323,25939,0.13,0.17,10.0,63.87
UK,2021,10,2021-10-01,64.0,2792.599,43710.84,337.567,5.81,81.59,48.92,394.542,1533.908,80.0,81.449,112.958,17.224,10.147,24.114,2144.959,39.68,7.67,23,6.577,1.233,26185,0.13,0.16,10.0,67.99
UK,2021,11,2021-11-01,64.0,2793.779,43772.96,336.733,5.8,83.23,46.31,443.731,1677.973,80.0,78.567,145.157,26.705,11.152,27.87,2188.429,38.94,7.6,26,6.162,1.213,25519,0.13,0.15,10.0,65.0
UK,2021,12,2021-12-01,64.0,2790.165,43826.86,338.101,5.84,,46.43,134.801,1813.229,80.0,72.005,169.417,28.145,12.123,30.432,2153.502,39.3,8.02,26,6.589,1.257,26063,0.12,0.16,10.0,64.58
UK,2022,1,2022-01-01,64.0,2826.687,43881.46,325.473,5.56,78.72,47.24,303.545,1838.905,80.0,73.542,172.151,22.364,12.285,30.78,2321.791,47.29,8.2,27,7.453,1.596,28250,0.13,0.17,10.0,67.63
UK,2022,2,2022-02-01,63.0,2817.387,44431.27,325.796,5.65,82.37,48.3,455.264,1681.248,80.0,79.37,145.754,23.139,11.321,28.702,2311.86,47.62,8.06,25,7.322,1.558,27985,0.13,0.17,10.0,70.55
UK,2022,3,2022-03-01,64.0,2804.667,43769.6,325.951,5.6,81.83,47.28,377.561,1529.813,80.0,90.824,121.955,21.646,10.276,25.56,2305.641,47.3,8.01,27,7.182,1.308,27901,0.13,0.16,10.0,65.79
UK,2022,4,2022-04-01,66.0,2827.177,43161.65,325.598,5.47,80.18,47.74,347.446,1415.777,80.0,103.201,93.878,15.605,9.435,23.628,2326.728,46.56,8.06,26,7.288,1.411,28060,0.12,0.18,10.0,68.54
UK,2022,5,2022-05-01,65.0,2813.091,43319.18,325.803,5.52,80.43,47.24,430.216,1260.159,80.0,99.781,67.169,12.804,8.448,20.093,2315.606,47.65,8.06,27,7.255,1.497,28223,0.12,0.16,10.0,66.34
UK,2022,6,2022-06-01,64.0,2809.328,43592.95,325.628,5.56,80.34,47.24,320.352,1119.289,80.0,97.196,52.785,16.803,7.556,18.584,2310.683,47.04,7.9,26,7.313,1.281,28204,0.12,0.16,10.0,63.31
UK,2022,7,2022-07-01,65.0,2808.463,43355.3,326.654,5.55,78.4,46.23,310.48,1130.489,80.0,90.047,45.298,12.327,7.592,18.961,2320.37,46.94,8.22,26,6.818,1.544,28183,0.13,0.18,10.0,69.07
UK,2022,8,2022-08-01,64.0,2825.654,44160.53,326.048,5.61,77.63,47.09,369.382,1272.747,80.0,92.692,59.634,13.692,8.437,21.615,2322.377,47.49,8.49,26,6.844,1.234,28166,0.13,0.17,10.0,66.36
UK,2022,9,2022-09-01,64.0,2792.53,43908.55,325.927,5.64,84.15,48.65,367.824,1396.432,80.0,83.388,84.121,18.271,9.265,23.764,2327.394,48.29,7.9,27,6.887,1.483,28164,0.12,0.16,10.0,67.2
UK,2022,10,2022-10-01,64.0,2808.536,44205.86,325.873,5.64,77.61,48.71,513.825,1543.223,80.0,82.29,113.097,22.215,10.266,25.681,2325.778,47.9,7.99,27,7.394,1.295,28107,0.13,0.14,10.0,69.67
UK,2022,11,2022-11-01,65.0,2822.637,43457.68,326.57,5.53,82.02,49.25,434.638,1695.913,80.0,77.999,147.65,17.686,11.215,28.613,2311.97,47.61,7.73,25,7.089,1.433,27921,0.12,0.16,10.0,67.39
UK,2022,12,2022-12-01,65.0,2822.606,43564.76,325.241,5.52,83.13,,354.504,1830.732,80.0,73.85,171.235,22.652,12.212,30.813,2318.431,47.15,7.69,26,7.065,1.452,27943,0.13,0.16,10.0,64.39
UK,2023,1,2023-01-01,65.0,2857.478,44009.19,314.054,5.32,75.75,45.89,389.814,1852.411,80.0,74.254,172.78,20.433,12.358,30.845,2485.636,56.55,,22,7.96,1.446,30320,0.12,0.17,10.0,69.24
UK,2023,2,2023-02-01,65.0,2847.349,43968.59,314.025,5.33,74.38,47.97,328.924,1711.249,80.0,79.608,147.335,19.045,11.529,28.444,2475.782,56.17,8.11,25,7.93,1.591,30639,0.12,0.19,10.0,67.27
UK,2023,3,2023-03-01,65.0,2836.1,43679.4,314.898,5.33,77.65,49.32,374.534,1561.844,80.0,93.825,124.358,17.587,10.385,26.277,2471.899,56.55,8.24,23,8.096,1.567,30596,0.13,0.18,10.0,64.37
UK,2023,4,2023-04-01,65.0,2859.966,43956.36,314.598,5.32,78.29,50.31,250.37,1435.405,80.0,104.89,96.262,21.52,9.669,24.28,2465.485,55.81,7.79,23,8.202,1.764,30780,0.12,0.18,10.0,67.6
UK,2023,5,2023-05-01,65.0,2837.037,43714.61,314.186,5.33,73.85,49.95,316.151,1267.099,80.0,101.698,67.216,17.43,8.353,20.96,2456.286,56.64,7.87,24,8.186,1.805,30962,0.11,0.18,10.0,62.79
UK,2023,6,2023-06-01,64.0,2834.48,44418.3,314.986,5.43,76.57,49.55,502.393,1137.213,80.0,98.05,52.977,13.502,7.682,18.985,2494.416,55.41,8.29,23,8.101,1.623,30779,0.11,0.19,10.0,67.82
UK,2023,7,2023-07-01,64.0,2858.196,44622.78,314.784,5.41,80.48,50.07,392.715,1148.169,80.0,92.667,45.939,17.709,7.709,19.218,2480.217,56.12,8.4,23,8.134,1.699,30854,0.11,0.18,10.0,70.8
UK,2023,8,2023-08-01,64.0,2835.385,44032.87,314.483,5.37,,48.51,332.902,1275.371,80.0,93.466,59.418,16.594,8.541,20.967,2475.49,55.02,8.04,22,8.21,1.742,30634,0.12,0.18,10.0,63.68
UK,2023,9,2023-09-01,64.0,2831.493,44233.49,313.843,5.39,77.21,50.64,324.483,1413.521,80.0,85.416,84.906,16.63,9.514,24.158,2487.398,55.23,8.05,23,7.98,1.462,30425,0.12,0.18,10.0,63.2
UK,2023,10,2023-10-01,64.0,2840.688,44207.53,314.853,5.39,78.77,49.13,408.307,1557.515,80.0,83.483,113.921,24.843,10.213,26.394,2481.517,56.53,7.92,24,8.161,1.708,30820,0.12,0.18,10.0,67.32
UK,2023,11,2023-11-01,65.0,2851.247,43571.56,314.371,5.28,85.37,49.24,423.938,1705.345,80.0,80.113,147.821,21.819,11.302,28.575,2479.155,55.84,8.31,22,8.213,1.672,30956,0.12,0.17,10.0,65.2
UK,2023,12,2023-12-01,66.0,2823.852,43077.8,314.98,5.29,81.51,49.93,280.401,1832.414,80.0,73.548,171.386,28.565,12.393,30.561,2471.414,56.02,7.96,22,8.385,1.612,30674,0.12,0.18,10.0,66.27
UK,2024,1,2024-01-01,65.0,2866.434,44275.03,303.676,5.16,77.82,52.05,92.604,1864.882,80.0,74.299,173.171,22.879,12.455,30.548,2663.348,65.84,8.04,28,9.169,1.883,33437,0.12,0.2,10.0,72.58
UK,2024,2,2024-02-01,65.0,2872.879,44317.98,303.713,5.15,80.64,51.03,342.551,1730.318,80.0,80.814,150.397,19.301,11.503,28.453,2643.79,64.33,8.23,28,9.254,1.896,33651,0.12,0.2,10.0,65.08
UK,2024,3,2024-03-01,65.0,2882.659,44113.38,303.005,5.1,76.36,52.26,435.966,1588.651,80.0,95.529,126.93,19.274,10.601,26.828,2608.627,65.0,7.92,27,8.868,1.622,33451,0.12,0.19,10.0,64.13
UK,2024,4,2024-04-01,66.0,2874.033,43823.73,303.173,5.09,73.3,50.86,366.449,1446.814,80.0,105.726,97.458,22.571,9.836,23.946,2650.594,65.37,,28,9.23,1.826,33642,0.12,0.2,10.0,67.08
UK,2024,5,2024-05-01,66.0,2853.667,43115.49,303.19,5.04,75.93,50.34,373.828,1279.736,80.0,102.995,67.166,14.424,8.602,21.32,2647.112,65.58,7.91,28,9.445,1.898,33171,0.11,0.19,10.0,68.03
UK,2024,6,2024-06-01,65.0,2875.699,44203.47,303.134,5.13,71.9,51.85,173.258,1143.377,80.0,99.287,53.168,16.564,7.587,19.549,2646.346,65.37,7.8,27,9.04,1.841,33283,0.13,0.19,10.0,68.11
UK,2024,7,2024-07-01,65.0,2877.901,44116.55,303.734,5.12,68.21,50.33,174.988,1148.58,80.0,91.312,46.242,14.406,7.685,19.452,2650.059,66.27,8.02,26,9.216,1.688,33582,0.11,0.19,10.0,69.4
UK,2024,8,2024-08-01,66.0,2874.634,43515.4,303.591,5.06,75.43,51.16,304.279,1295.055,80.0,95.22,60.432,19.65,8.631,21.404,2651.238,65.56,,28,9.273,1.792,33677,0.12,0.18,10.0,67.87
UK,2024,9,2024-09-01,65.0,2883.827,44243.42,304.339,5.14,78.44,50.46,150.511,1437.721,80.0,86.31,85.924,15.405,9.521,23.411,2655.983,64.15,8.15,28,8.83,1.81,33757,0.12,0.19,10.0,71.01
UK,2024,10,2024-10-01,65.0,2874.461,43922.04,303.582,5.1,79.82,50.85,445.456,1572.265,80.0,84.827,114.556,23.155,10.601,26.763,2656.59,64.96,8.01,27,9.058,1.744,33513,0.12,0.2,10.0,67.61
UK,2024,11,2024-11-01,65.0,2866.322,43908.28,303.716,5.12,80.69,50.79,284.069,1721.777,80.0,80.753,148.859,26.363,11.337,29.131,2632.436,64.3,,29,9.338,1.981,33529,0.12,0.2,10.0,72.42
UK,2024,12,2024-12-01,66.0,2868.351,43662.73,303.535,5.08,79.5,,325.256,1865.1,80.0,74.806,173.669,30.612,12.377,31.193,2640.045,64.9,7.94,27,9.628,1.826,33493,0.13,0.19,10.0,65.4
UK,2025,1,2025-01-01,65.0,2900.427,44305.5,292.913,4.92,78.81,51.29,263.395,1899.124,80.0,75.679,177.068,30.873,12.81,31.354,2795.884,75.14,7.99,36,10.435,2.008,36497,0.11,0.21,10.0,67.54
UK,2025,2,2025-02-01,66.0,2922.293,44383.54,292.361,4.88,76.27,52.96,226.935,1758.399,80.0,82.71,151.569,26.139,11.867,29.593,2793.116,75.5,8.24,35,10.381,1.969,36503,0.11,0.21,10.0,68.04
UK,2025,3,2025-03-01,65.0,2886.521,44207.03,293.298,4.94,73.84,51.36,322.043,1585.84,80.0,95.667,126.854,20.38,10.425,26.716,2793.548,75.11,8.09,36,10.445,2.19,36167,0.11,0.22,10.0,68.62
UK,2025,4,2025-04-01,66.0,2902.011,43858.97,291.428,4.84,72.75,53.75,250.056,1446.824,80.0,106.549,96.69,14.816,9.721,24.102,2784.052,74.76,8.05,36,10.336,2.266,36232,0.11,0.2,10.0,70.27
UK,2025,5,2025-05-01,65.0,2899.866,44529.04,293.193,4.95,78.13,52.79,94.914,1302.974,80.0,104.463,70.056,21.334,8.662,21.366,2802.411,74.42,8.51,36,10.163,2.012,36437,0.11,0.17,10.0,68.28
UK,2025,6,2025-06-01,66.0,2895.637,44006.85,292.666,4.89,77.27,53.9,349.037,1154.592,80.0,99.81,52.936,16.876,7.718,19.024,2803.748,75.69,8.16,36,10.421,1.93,36617,0.11,0.21,10.0,72.28
UK,2025,7,2025-07-01,66.0,2896.241,43786.73,293.051,4.87,70.49,52.73,238.593,1159.186,80.0,93.166,45.449,12.079,7.777,19.382,2800.469,74.61,8.3,35,10.57,2.329,36309,0.12,0.2,10.0,66.8
UK,2025,8,2025-08-01,65.0,2906.002,44630.64,293.81,4.96,75.81,53.0,333.059,1303.843,80.0,96.426,59.984,13.764,8.505,21.233,2805.053,75.69,8.13,34,10.451,2.315,36245,0.12,0.22,10.0,70.41
UK,2025,9,2025-09-01,65.0,2901.04,44435.47,292.953,4.94,74.52,53.82,409.719,1448.912,80.0,86.785,86.489,22.798,9.514,24.025,2792.294,74.9,7.69,36,10.363,2.087,36411,0.11,0.21,10.0,68.9
UK,2025,10,2025-10-01,65.0,2897.202,44467.23,292.895,4.95,76.55,53.89,167.635,1599.217,80.0,85.122,116.807,25.985,10.734,26.483,2801.842,75.73,7.99,36,10.493,2.018,36707,0.13,0.2,10.0,69.1
UK,2025,11,2025-11-01,65.0,2892.111,44488.8,294.349,4.98,72.65,52.9,283.506,1739.2,80.0,80.646,151.36,18.678,11.549,29.213,2802.451,74.88,8.12,35,10.667,2.3,36223,0.13,0.22,10.0,69.23
UK,2025,12,2025-12-01,65.0,2891.568,44265.54,291.792,4.91,,52.27,168.675,1882.497,80.0,75.807,175.306,25.865,12.26,30.958,2816.019,74.61,8.01,36,10.436,2.202,36303,0.12,0.23,10.0,66.48
Canada,2010,1,2010-01-01,34.0,1512.898,44353.97,600.169,19.35,105.24,29.12,714.433,1050.444,20.1,12.425,23.619,3.474,1.809,70.917,116.744,0.25,6.8,11,1.515,0.245,5684,0.16,0.04,9.05,36.55
